#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8282
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.65527e-06;-0.000127246;-5.88081e-06
-4.65439e-06;0.000164816;-5.88001e-06
-4.65355e-06;2.387e-05;-5.87922e-06
-4.65306e-06;-0.000196201;-5.87843e-06
-4.65209e-06;-4.94503e-06;-5.87764e-06
-4.65125e-06;-0.000166231;-5.87685e-06
-4.65074e-06;7.80728e-05;-5.87605e-06
-4.64965e-06;-1.75923e-05;-5.87526e-06
-4.64927e-06;4.11553e-05;-5.87447e-06
-4.64805e-06;8.3195e-05;-5.87368e-06
-4.64758e-06;1.67547e-05;-5.87289e-06
-4.64662e-06;-4.74504e-05;-5.8721e-06
-4.64617e-06;1.79654e-05;-5.8713e-06
-4.64511e-06;-7.95437e-05;-5.87051e-06
-4.64448e-06;0.000103535;-5.86972e-06
-4.64364e-06;9.89529e-05;-5.86893e-06
-4.64284e-06;3.02216e-05;-5.86814e-06
-4.64205e-06;8.14628e-05;-5.86735e-06
-4.64131e-06;4.36885e-05;-5.86655e-06
-4.6404e-06;4.89411e-05;-5.86576e-06
-4.63976e-06;0.000156359;-5.86497e-06
-4.63881e-06;0.000239284;-5.86418e-06
-4.63818e-06;0.000171801;-5.86339e-06
-4.63724e-06;2.69992e-05;-5.86259e-06
-4.63679e-06;0.000217212;-5.8618e-06
-4.63587e-06;0.000137342;-5.86101e-06
-4.63524e-06;0.000175247;-5.86022e-06
-4.63436e-06;0.000105938;-5.85943e-06
-4.63384e-06;0.000169361;-5.85864e-06
-4.6327e-06;0.000192234;-5.85784e-06
-4.6319e-06;0.000102119;-5.85705e-06
-4.63125e-06;0.000132853;-5.85626e-06
-4.63051e-06;0.000159004;-5.85547e-06
-4.62979e-06;6.06757e-05;-5.85468e-06
-4.62897e-06;0.000172509;-5.85389e-06
-4.62841e-06;0.000193165;-5.85309e-06
-4.62776e-06;0.000183424;-5.8523e-06
-4.62692e-06;-0.000129835;-5.85151e-06
-4.62583e-06;6.03404e-05;-5.85072e-06
